Provider_ID,SSPS,License_ID,License_Cert,Authority,Name,License_Starts,License_Expires,Phone,Email,Capacity,Ages,AgeFromMonths,AgeToMonths,EarlyAchieversStatus,Addr1,Addr2,Addr3,City,State,Zip,County,ServiceArea,Latitude,Longitude
206247,843754,857719,Licensed,DEL,LEARNING LAND II/RENTON,10/1/1998,,4252351849,llsherie@aol.com,59,1 month to 12 years 11 months,1,155,Level 4,4907 TALBOT RD S,,,RENTON,WA,98055,King,Region 4 South King Co,47.435515,-122.213677
317353,162376,1019761,Licensed,DEL,Learning To Grow - Clubhouse,9/22/2008,,3604825439,info@ltgkids.com,40,3 years 6 months to 12 years 11 months,42,155,Level 2,215 S FOURTH ST,,,ELMA,WA,98541,Grays Harbor,Region 3 Southwest,47.002528,-123.405185
1095349,953739,948764,Licensed,DEL,LEARNING TO GROW AT ST. LUKE'S,8/23/2016,,3604825439,stephanie@ltgkids.com,54,12 months to 12 years 11 months,12,155,"Participating, not yet rated",626 W Young,,,Elma,WA,98541,Grays Harbor,Region 3 Southwest,47.0047974,-123.4097
134559,336663,628715,Licensed,DEL,Learning Tree,12/18/1990,,2063244788,karen@learningtreemontessori.com,45,2 years 6 months to 6 years,30,72,Level 3,1721 15th Ave,,,SEATTLE,WA,98122,King,Region 4 South King Co,47.617126,-122.313135
937256,726289,837788,Licensed,DEL,Learning Tree E.C.E.L Center,7/24/2015,,5094262466,Learningtree1@yahoo.com,34,12 months to 6 years 11 months,12,83,"Participating, not yet rated",108 S. 3rd Ave.,,,Yakima,WA,98902,Yakima,Region 2 Northwest,46.5988394,-120.5120302
77003,800133,887654,Licensed,DEL,LEARNING WAY SCHOOL & DAYCARE,6/28/1995,,2067623199,jerifinch2@comcast.net,39,1 month to 12 years,1,144,Level 4,9202 21st Ave SW,,,SEATTLE,WA,98106,King,Region 4 South King Co,47.520775,-122.360132
214920,644399,1019699,Payment Only,Tribal,LEGENDS CASINO EMPLOYEE CHILD CARE,8/1/2003,,5098658800,,66,1 month to 12 years 11 months,1,155,"Participating, not yet rated",580 FORT ROAD,,,TOPPENISH,WA,98948,Yakima,Region 2 Northwest,46.3750691,-120.3423175
1033249,926167,901748,Licensed,DEL,Leos Stepping Stones,4/6/2016,,3604282695,leossteppingstones@gmail.com,36,18 months to 6 years,18,72,"Participating, not yet rated",3523 E College Way,,,Mount Vernon,WA,98273,Skagit,Region 2 Northwest,48.435937,-122.294685
1093192,994736,943851,Licensed,DEL,Les Lilas French Bilingual Community School,11/22/2016,,4259851763,contact@les-lilas.com;virginie@les-lilas.com,20,3 years to 7 years,36,84,Not Enrolled,6601 132nd Ave. NE,,,Kirkland,WA,98033,King,Region 2 Northwest,47.6652875,-122.1640381
127767,140977,790687,Payment Only,Tribal,Leskinen Colleen L,1/6/2003,,5096344607,colleen.leskinen@yahoo.com,35,birth to 12 years,0,144,"Participating, not yet rated",24 Wild Horse Lane,,,Nespelem,WA,99155,Okanogan,Region 2 Northwest,48.152028,-118.99111
1276244,78520,1018730,Licensed,DEL,Level Up Preschool and Childcare,10/13/2017,4/11/2018,5099893059,leveluppreschool@gmail.com,40,2 years 6 months to 6 years,30,72,Not Enrolled,2625 W Entiat Ave,,,Kennewick,WA,99336,Benton,Region 1 Eastern,46.213459,-119.156995
654955,10600,657746,Licensed,DEL,Lewis County Adventist School,2/14/2012,,3607483213,karen@lcas.org,10,2 years 6 months to 5 years 11 months,30,71,Level 3,2102 Scheuber Rd,,,Chehalis,WA,98532,Lewis,Region 3 Southwest,46.661791,-123.014243
825397,438401,940665,Licensed,DEL,Liberty Learning Centers Inc - Orting,5/5/2014,,3608728392,rose.lwpc@hotmail.com,53,1 month to 12 years 11 months,1,155,"Participating, not yet rated",20503 193rd Ave E,,,Orting,WA,983609356,Pierce,Region 3 Southwest,47.0703879,-122.1739575
768088,285782,891660,Licensed,DEL,Liberty Learning Centers Inc I,7/10/2013,,2532623453,jenn.lwpc@gmail.com,52,1 month to 12 years,1,144,"Participating, not yet rated",25717 70th Avenue East,,,Graham,WA,98338,Pierce,Region 3 Southwest,47.022838,-122.33803
135909,973475,890819,Licensed,DEL,Life Christian School,11/15/1992,,2537562461,ekliewer@life-christian.org,85,4 years to 12 years,48,144,Not Enrolled,1717 SOUTH UNION,,,TACOMA,WA,98405,Pierce,Region 3 Southwest,47.244311,-122.480735
623964,56026,670859,Licensed,DEL,Lighthouse Early Learning Center LLC,5/8/2012,,5096977260,lighthouseelc@charter.net,18,2 years 6 months to 13 years,30,156,"Participating, not yet rated",402 South 3rd Street,,,Selah,WA,98942,Yakima,Region 2 Northwest,46.648586,-120.533447
643017,992429,1018699,Licensed,DEL,Lighthouse Montessori,12/16/2011,,2062011730,info@lighthousemontessori.com,25,2 years 6 months to 6 years,30,72,Not Enrolled,7005 24th Ave NW,,,Seattle,WA,98117,King,Region 4 South King Co,47.6796564,-122.3875678
739904,54089,821679,Licensed,DEL,Lil Explorers Academy LLC,6/5/2013,,5096493631,amycakes100@yahoo.com,68,12 months to 13 years,12,156,Not Enrolled,300 W Idaho Ave,,,Roslyn,WA,98941,Kittitas,Region 2 Northwest,47.2237802,-120.9970375
736958,230245,862652,Licensed,DEL,Lil Hawks,4/15/2013,,5093273111,melissaviebrock@comcast.net,122,12 months to 13 years,12,156,Level 3,1104 W Heroy,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.698415,-117.4272438
1093179,945530,975664,Licensed,DEL,LIL KIDS N ME CHILDRENS CENTER,7/2/2016,,3607486091,lilkidsnme@gmail.com,22,1 month to 2 years 6 months,1,30,"Participating, not yet rated",1319 Bishop Road,,,Chehalis,WA,98532,Lewis,Region 3 Southwest,46.639688,-122.941267
21789,484778,911875,Licensed,DEL,LIL PEOPLES II,2/19/1992,,4257479050,Bellevue@lilpeoplesworld.com,61,12 months to 13 years,12,156,Level 3,14201 SE 8TH ST,,,BELLEVUE,WA,98007,King,Region 2 Northwest,47.602356,-122.151012
38611,595783,911874,Licensed,DEL,LIL PEOPLES III,7/24/1993,,4257479056,Bellevue@lilpeoplesworld.com,25,1 month to 13 years,1,156,Level 3,14205 SE 8TH ST,,,BELLEVUE,WA,98007,King,Region 2 Northwest,47.6023349,-122.150579
149678,762027,657737,Licensed,DEL,LIL PEOPLES WORLD,6/20/1995,,4258201326,jami@lilpeoplesworld.com,64,1 month to 10 years 11 months,1,131,Level 3,12629 NE 144TH ST,,,KIRKLAND,WA,98034,King,Region 2 Northwest,47.730797,-122.171606
315270,875197,840836,Licensed,DEL,LIL PEOPLES WORLD SEATTLE LLC,8/6/2007,,2063635437,Jenee@lilpeoplesworld.com,117,2 months to 13 years,2,156,Level 3,13305 1st Ave NE,,,Seattle,WA,98125,King,Region 4 South King Co,47.725234,-122.329244
313520,892831,815667,Licensed,DEL,LIL RED BARN AC,4/30/2007,,3604143299,lilredbarnacademy@yahoo.com,33,12 months to 11 years 11 months,12,143,"Participating, not yet rated",5622 MT SOLO ROAD,,,LONGVIEW,WA,98632,Cowlitz,Region 3 Southwest,46.168376,-123.017666
495940,645712,827712,Licensed,DEL,LIL SPROUTS INC,6/22/2010,,3603328010,LILSPROUTSDAYCARE@GMAIL.COM,23,12 months to 13 years,12,156,"Participating, not yet rated",1830 Peace Portal Drive,,,Blaine,WA,98230,Whatcom,Region 2 Northwest,48.980919,-122.735592
293295,486216,970669,Licensed,DEL,Lil Tykes Childrens Center,6/20/2005,,3605374794,Jennifer.lynn.aube@gmail.com,24,12 months to 10 years 11 months,12,131,Level 3,401 EMERSON,,,HOQUIAM,WA,98550,Grays Harbor,Region 3 Southwest,46.981286,-123.894225
705739,136529,750789,Licensed,DEL,Lilac City Early Learning Center,11/6/2012,,5093158977,colleen@lilaccityelc.comcastbiz.net,79,1 month to 13 years,1,156,Level 3,1020 E Cozza Dr,,,Spokane,WA,99208,Spokane,Region 1 Eastern,47.723172,-117.394761
9384,261390,1072652,Licensed,DEL,LITTLE ACORN DAY SCHOOL,8/27/1992,,2062360480,littleacorninc@gmail.com,34,12 months to 6 years,12,72,Level 3,8236 SE 24th St. Rm 1 & 4,,,Mercer Island,WA,98040,King,Region 2 Northwest,47.6008716,-122.3010902
181676,330664,637702,Licensed,DEL,Little Anchor #,5/20/1997,,2065266352,info@littleanchor.org,54,1 month to 5 years,1,60,Level 3,7600 Sandpoint Way NE #6,,,SEATTLE,WA,98115,King,Region 4 South King Co,47.6869171,-122.2650684
1098236,268487,1087659,Licensed,DEL,Little Angel Childcare,10/19/2016,,2533336764,jomalacom@hotmail.com,41,12 months to 12 years,12,144,"Participating, not yet rated",318 BUTTE AVE SE,,,Pacific,WA,98047,King,Region 4 South King Co,47.2635275,-122.2453186
321009,700209,1024681,Licensed,DEL,LITTLE BLESSINGS CHRISTIAN SCHOOL & CC,12/24/2007,,5092762260,annette@lblessings.com,81,2 years to 13 years,24,156,"Participating, not yet rated",100 N WEBER,,,Deer Park,WA,99006,Spokane,Region 1 Eastern,47.955378,-117.452323
1145214,8337,997700,Licensed,DEL,Little Chiefs Child Care Center,1/16/2017,1/12/2018,5097666622,littlechiefschildcarecenter@yahoo.com,92,1 month to 13 years,1,156,"Participating, not yet rated",416 S Western Ave Ste D,,,Moses Lake,WA,98837,Grant,Region 2 Northwest,47.1179283,-119.2930732
189483,52484,722724,Licensed,DEL,LITTLE CHRISTIAN DAY CARE,9/2/1997,,3602744828,barb@cr-cc.org,67,12 months to 12 years,12,144,Level 3,542 HUNTINGTON AVENUE,,,CASTLE ROCK,WA,98611,Cowlitz,Region 3 Southwest,46.2720669,-122.9065794
131361,368096,911878,Licensed,DEL,Little Church On The Prairie,4/1/1990,,2535882076,pivy@lcop.ws,74,1 month to 6 years 11 months,1,83,Level 3,Little Church on the Prairie,6310 MOTOR AVENUE SW,Jessica D. Spingola,LAKEWOOD,WA,98499,Pierce,Region 3 Southwest,47.1695588,-122.5225891
282660,311262,858723,Licensed,DEL,LITTLE DARLING SCHOOL,9/24/2004,,3606765437,littledarlingschool@comcast.net,38,2 years 6 months to 6 years,30,72,Not Enrolled,912 W ILLINOIS ST,,,BELLINGHAM,WA,98225,Whatcom,Region 2 Northwest,48.768462,-122.48466
157527,956521,721731,Licensed,DEL,LITTLE DICKENS LEARNING CENTER,8/29/1994,,5098918437,cindymallicoat@aol.com,42,1 month to 13 years,1,156,"Participating, not yet rated",2510 N PINES RD SUITE 4,,,SPOKANE VALLEY,WA,99206,Spokane,Region 1 Eastern,47.6800096,-117.2396075
145682,675269,1075673,Licensed,DEL,Little Doves Children's Learning Center,9/1/1993,,3608764306,littledovesclc@gmail.com,72,1 month to 12 years,1,144,"Participating, not yet rated",3901 SE MULLENIX RD,,,PORT ORCHARD,WA,98367,Kitsap,Region 3 Southwest,47.4692099,-122.601144
517913,631106,828679,Licensed,DEL,LITTLE DOVES PRESCHOOL,6/24/2010,,3607947230,littledovespreschool@gmail.com,33,2 years 6 months to 6 years,30,72,"Participating, not yet rated",202 DICKINSON,,,Monroe,WA,98272,Snohomish,Region 2 Northwest,47.8545556,-121.9825385
912183,650060,790694,Licensed,DEL,Little Dreamers Childcare,4/27/2015,,3605911738,littledreamers11@hotmail.com,24,12 months to 6 years,12,72,"Participating, not yet rated",1729 Taft Road,,,Aberdeen,WA,98520,Grays Harbor,Region 3 Southwest,46.954304,-123.810321
659157,641605,841681,Licensed,DEL,Little Eagles Learning Center,2/24/2012,,2538914826,tiffany_jarvis@sumnersd.org,18,1 month to 3 years,1,36,Not Enrolled,SSD: Little Eagles LC,12202 209th Avenue Court East,Tiffany Jarvis,Bonney Lake,WA,98391,Pierce,Region 3 Southwest,47.144685,-122.151315
895260,631974,1085731,Licensed,DEL,Little Edisons School LLC,1/2/2015,,5093384004,info@littleedisons.com,154,1 month to 13 years,1,156,"Participating, not yet rated",Little Edisons School,2560 NE Hopkins Ct Ste 100,,Pullman,WA,99163,Whitman,Region 1 Eastern,46.7521417,-117.1572037
302163,661183,676676,Licensed,DEL,Little Farmers Learning Center,5/22/2006,,3608293165,esaseldal@earthlink.net,24,12 months to 12 years,12,144,"Participating, not yet rated",272 North Naches Street,,,Buckley,WA,98321,Pierce,Region 3 Southwest,47.1603288,-122.0361916
779021,380666,929806,Licensed,DEL,LITTLE FLOWERS,10/28/2013,,3605150861,vaidnandini@yahoo.com,27,12 months to 6 years,12,72,"Participating, not yet rated",1361 South 2nd Ave SW,,,Tumwater,WA,98512,Thurston,Region 3 Southwest,47.0022944,-122.911772
999215,878237,1010716,Licensed,DEL,LITTLE FLOWERS LACEY,3/1/2016,2/13/2018,3608904976,vaidnandini@yahoo.com,71,1 month to 12 years,1,144,"Participating, not yet rated",3817 Pacific Ave SE,,,Lacey,WA,98503,Thurston,Region 3 Southwest,47.039479,-122.837452
5300,141088,844653,Licensed,DEL,LITTLE FOLKS CHRISTIAN SCHOOL,8/27/1995,,4258859364,laura@littlefolksschool.com,93,2 years 6 months to 13 years,30,156,Not Enrolled,16601 NE 95TH ST,,,REDMOND,WA,98052,King,Region 2 Northwest,47.685173,-122.118089
838371,522817,890695,Licensed,DEL,Little Friends Academy Twenty One,5/5/2014,,2064036371,littlefriendsacademy7133@gmail.com,21,2 years 6 months to 13 years,30,156,"Participating, not yet rated",7133 44th Ave S,,,Seattle,WA,98118,King,Region 4 South King Co,47.53789,-122.278428
54787,691860,911967,Licensed,DEL,Little Friends Christian Daycare,7/11/1990,,5096630785,LittleFriends509@hotmail.com,32,1 month to 8 years,1,96,Level 3,1720 Walnut,,,Wenatchee,WA,98801,Chelan,Region 2 Northwest,47.4497339,-120.3453191
746880,231369,827667,Licensed,DEL,Little Giggles Daycare,6/21/2013,,2538381458,littlegiggleshome@gmail.com,35,1 month to 12 years,1,144,Level 3,11220 8th Street East,,,Edgewood,WA,98372,Pierce,Region 3 Southwest,47.249647,-122.278702
439019,169437,726793,Licensed,DEL,Little Hands Learning Center,10/7/2009,,3608642777,littlehands@toledotel.com,43,1 month to 12 years 11 months,1,155,Level 3,302 COAL ST,,,Toledo,WA,98591,Lewis,Region 3 Southwest,46.4402725,-122.846298
315576,754539,862709,Licensed,DEL,Little Inspirations Childcare Center,10/1/2007,,3607369500,littleinspirationschildcare@yahoo.com,25,1 month to 12 years 11 months,1,155,"Participating, not yet rated",1011 MARSH ST,,,CENTRALIA,WA,98531,Lewis,Region 3 Southwest,46.710414,-122.972679
228788,490714,650670,Licensed,DEL,LITTLE JACKS CORNER DAYCARE,2/7/2000,,2532180646,irene@danner.net,27,1 month to 5 years,1,60,Level 3,307 ORAVETZ PL SE,,,AUBURN,WA,980928601,King,Region 4 South King Co,47.2647527,-122.2284187
1195177,64763,1018785,Licensed,DEL,LITTLE LAMB EARLY LEARNING ACADEMY,9/7/2017,3/12/2018,4254194129,CZIMMERER@LEARNATLITTLELAMB.COM,24,2 years 6 months to 6 years,30,72,Not Enrolled,18008 BOTHELL-EVERETT HWY #H,,,Bothell,WA,98012,Snohomish,Region 2 Northwest,47.8339367,-122.2109571
888198,633433,823686,Licensed,DEL,Little Laurels Montessori Preschool,1/5/2015,,2532223977,execdirector@llmontessori.org,46,12 months to 6 years,12,72,"Participating, not yet rated",12700 35th Ave NE,,,Seattle,WA,98125,King,Region 4 South King Co,47.7205124,-122.2907735
260947,138319,948663,Licensed,DEL,LITTLE LEARNER CDC NO 2,6/10/2002,,5099227075,littlelearneruniversity@gmail.com,106,1 month to 13 years,1,156,"Participating, not yet rated",512 S UNIVERSITY,,,SPOKANE VALLEY,WA,99206,Spokane,Region 1 Eastern,47.652036,-117.261903
139410,438772,908693,Licensed,DEL,LITTLE LEARNER CHILD DEVELOPMENT CENTER,8/22/1994,,5099260515,littlelearnermission@gmail.com,110,1 month to 13 years,1,156,"Participating, not yet rated",15321 E MISSION,,,SPOKANE VALLEY,WA,99037,Spokane,Region 1 Eastern,47.66727,-117.197907
249048,141161,867718,Licensed,DEL,LITTLE LIGHTS CHILD CARE CENTER,10/16/2001,,3602545198,info@littlelightslearning.org,182,1 month to 12 years 11 months,1,155,Not Enrolled,7808 NE 94TH AVENUE,,,Vancouver,WA,98662,Clark,Region 3 Southwest,45.678754,-122.577009
1048209,935542,945823,Licensed,DEL,Little Mountain Montessori,5/26/2016,,2063494418,hannah@littlemountainmontessori.com,20,2 years 6 months to 6 years,30,72,Not Enrolled,2223 Queen Anne Ave N,,,Seattle,WA,98109,King,Region 4 South King Co,47.6391763,-122.3571509
124867,720115,872655,Licensed,DEL,LITTLE PEOPLES,10/18/2001,,5095869213,saj1723@aol.com,20,2 years 6 months to 8 years,30,96,"Participating, not yet rated",1723 SO HUNTINGTON PL,,,KENNEWICK,WA,99337,Benton,Region 1 Eastern,46.192435,-119.163262
327251,121230,866693,Licensed,DEL,Little Phins,2/18/2009,,2538915081,Donna Nelson <donna_nelson@sumnersd/ pam_stoner@sumnersd.org,36,3 years to 5 years 11 months,36,71,Not Enrolled,Little Phins LC,1508 Willow St,Donna Nelson,Sumner,WA,98390,Pierce,Region 3 Southwest,47.1943463,-122.2358739
912190,667911,837759,Licensed,DEL,Little Rascals Childrens Center,3/1/2015,,5093264009,joshuagoodley@gmail.com,82,12 months to 13 years,12,156,Level 2,2625 W Northwest Blvd,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.6857625,-117.4507253
764935,313572,970710,Licensed,DEL,Little Scholars Early Learning Center,9/3/2013,,5094433752,kerrabower@aol.com,84,1 month to 13 years,1,156,"Participating, not yet rated",2015 N Monroe Ave,,,Spokane,WA,99205,Spokane,Region 1 Eastern,47.6762247,-117.4268607
576087,737259,901656,Licensed,DEL,Little Scholars Early Learning Center,1/3/2011,,2533271822,littlescholarscenter@hotmail.com,38,12 months to 8 years,12,96,Level 3,Little Scholars ELC,8202 Steilacoom Blvd.,Joyce E. Livingston,Lakewood,WA,98498,Pierce,Region 3 Southwest,47.1795306,-122.5463229
635955,477894,1072666,Licensed,DEL,Little Scholars Preschool and Child Care Center,12/1/2011,,2535662398,UPLITTLESCHOLARS@AOL.COM,25,12 months to 12 years,12,144,Not Enrolled,UP Little Scholars PS & CCC,4144 Ridge Road West,Barbara Buchberger,University Place,WA,98466,Pierce,Region 3 Southwest,47.2188558,-122.5642108
67551,755052,838718,Licensed,DEL,LITTLE SCHOOL,6/16/1991,,4258278708,AutumnM@thelittleschool.org,66,3 years to 6 years,36,72,Not Enrolled,2812 116TH AVE NE,,,BELLEVUE,WA,98004,King,Region 2 Northwest,47.6365033,-122.1855861
46740,645560,1072707,Licensed,DEL,Little Star Montessori School,3/18/1992,,5099962801,dani@littlestarmontessori.org,62,15 months to 7 years,15,84,Level 3,509 HWY 20,,,Winthrop,WA,98862,Okanogan,Region 2 Northwest,48.4635978,-120.1734685
1276250,86897,1018735,Licensed,DEL,Little Star School,9/29/2017,3/27/2018,5099971019,laurel@littlestarschool.org,18,1 month to 3 years,1,36,"Participating, not yet rated",316 5th Ave,,,Twisp,WA,98856,Okanogan,Region 2 Northwest,48.3624842,-120.1198257
521033,648636,858675,Licensed,DEL,Little Steps Christian Learning Center,9/10/2010,,2538512484,ssingig@centurylink.net,60,12 months to 12 years,12,144,Not Enrolled,3008 36th Street NW Bldg A,,,Gig Harbor,WA,98335,Pierce,Region 3 Southwest,47.290082,-122.580213
1093272,965140,905807,Licensed,DEL,Little Sunshine Child Care Center,9/1/2016,,5097660106,littlesunshinechildcarecenter@gmail.com,34,2 years 6 months to 13 years,30,156,"Participating, not yet rated",976 Juniper Dr,,,Moses Lake,WA,98837,Grant,Region 2 Northwest,47.1220426,-119.2673142
17514,455316,679762,Licensed,DEL,Little Tigers Day Care,6/1/1985,,3606875256,littletigers1989@gmail.com,87,12 months to 12 years 11 months,12,155,Not Enrolled,319 SO PARKWAY,,,BATTLE GROUND,WA,98604,Clark,Region 3 Southwest,45.778073,-122.537022
326809,113616,998674,Licensed,DEL,Little Village Childcare Center,1/29/2009,,2536275207,lillvillage@aol.com,40,1 month to 12 years,1,144,Level 2,1602 MARTIN LUTHER KING JR WAY,,,TACOMA,WA,98405,Pierce,Region 3 Southwest,47.2462919,-122.45087
241905,854737,762699,Licensed,DEL,LITTLE WORLD CC,12/14/2000,,3607370300,ohm.vikkilynrolfs@yahoo.com,23,3 months to 12 years 11 months,3,155,"Participating, not yet rated",PO BOX 242,900 W 12TH ST,,VANCOUVER,WA,98666,Clark,Region 3 Southwest,45.6306257,-122.680724
521003,624559,862667,Licensed,DEL,Living Montessori Education Community,10/6/2010,,4253735437,info@livingmontessori.com,307,2 months to 13 years,2,156,Not Enrolled,2445 140TH AVE NE STE B-200,,,Bellevue,WA,98005,King,Region 2 Northwest,47.6325926,-122.1537432
250865,70465,721689,Licensed,DEL,LOPEZ CHILDRENS CENTER,9/15/2003,,3604683896,lopezchildren@rockisland.com,30,2 years to 6 years,24,72,Level 3,PO BOX 867,160 VILLAGE ROAD,,LOPEZ ISLAND,WA,98261,San Juan,Region 2 Northwest,48.5245985,-122.9112964
289882,433994,927685,Licensed,DEL,Love & Kindness,4/1/2005,,2534724332,all4watson@yahoo.com,104,1 month to 12 years,1,144,"Participating, not yet rated",4813 PACIFIC AVE,,,TACOMA,WA,98408,Pierce,Region 3 Southwest,47.213082,-122.433236
289886,362126,923687,Licensed,DEL,Love & Kindness II,4/1/2005,,2534724332,all4watson@yahoo.com,9,1 month to 11 months,1,11,"Participating, not yet rated",4801 PACIFIC AVE,,,TACOMA,WA,98408,Pierce,Region 3 Southwest,47.213427,-122.433539
1227206,56537,969692,Licensed,DEL,Love and Kindness Childcare Learning Center III,12/13/2017,6/11/2018,2534724332,all4watson@yahoo.com,96,1 month to 12 years 11 months,1,155,Not Participating,Love & Kindness CCC III,8610 Phillips Rd SW,James T. Watson,Lakewood,WA,98498,Pierce,Region 3 Southwest,47.1791005,-122.5376486
7520,202703,844776,Licensed,DEL,Love and Laughter Learning Center,9/6/1995,,2538402273,emeliecoffman@gmail.com,70,1 month to 12 years,1,144,"Participating, not yet rated",12717 118TH STREET COURT EAST,,,PUYALLUP,WA,98374,Pierce,Region 3 Southwest,47.148823,-122.259023
1259210,69488,1001678,Licensed,DEL,Loving Hands Learning Center,9/11/2017,3/7/2018,3603774785,friendofall1@wavecable.com,81,1 month to 12 years 11 months,1,155,"Participating, not yet rated","2525 6th St., Ste. E",,,Bremerton,WA,98312,Kitsap,Region 3 Southwest,47.5665861,-122.6514242
